Sno,Date,Day,Hour of Day,Trip Start Time HHMM,Pickup District, DropOff District,Distance Travelled,Trip Duration in Seconds,Trip End Time,Taxi Number,Taxi Type,Taxi Capacity,Number Of Passengers,Trip Fare,Passenger ID,Passenger Name
2796,2-Jan-24,Tue,7,07:13,Little India,Marine Parade,9.7,1450,08:36,SHY2348,Maxi Cab,6,3,21.29,12288,Ethel Han
2797,2-Jan-24,Tue,7,07:13,Tampines,Geylang,5.1,1093,08:30,SHY5810,Standard,4,1,13.32,12431,Carl Fung
2798,2-Jan-24,Tue,7,07:13,Killiney,Bedok,12.5,2391,08:52,SHX0915,Limosine,4,2,26.11,10330,Ivy Chan
2799,2-Jan-24,Tue,7,07:13,Upper Thomson,Redhill,11,1210,08:32,SHX6558,Standard,4,2,20.86,11595,Catherine Lau
2800,2-Jan-24,Tue,7,07:13,Joo Chiat,Farrer Park,9.5,1450,08:36,SHX5153,Standard,4,1,21.25,10059,Emily Cheng
2801,2-Jan-24,Tue,7,07:13,Seletar,East Coast,7.9,1115,08:31,SHY4677,Premier,5,5,16.79,10440,Alexander Xia
2802,2-Jan-24,Tue,7,07:15,Seletar,Woodlands,2.3,508,08:22,SHZ6071,Limosine,4,4,8.3,11774,Bradley Ow
2803,2-Jan-24,Tue,7,07:15,Woodgrove,Choa Chu Kang,22.5,2395,08:54,SHZ3155,Standard,4,1,41.17,12238,Douglas Shu
2804,2-Jan-24,Tue,7,07:16,Bukit Panjang,Tanjong Pagar,9.7,1316,08:37,SHY4378,Standard,4,1,20.21,11590,Rubeina Bari
2805,2-Jan-24,Tue,7,07:16,Eastwood,Flora,3.2,658,08:26,SHX2511,Standard,4,1,10.04,11867,Mark Poon
2806,2-Jan-24,Tue,7,07:16,Middle Road,Telok Blangah,5.8,1052,08:33,SHX7757,Maxi Cab,6,4,13.86,10632,Martin Leong
2807,2-Jan-24,Tue,7,07:16,Anson,Shenton Way,1.6,464,08:23,SHY8754,Maxi Cab,6,5,7.12,12374,Christina Pei
2808,2-Jan-24,Tue,7,07:17,Braddell ,Hillview,28,3075,08:07,SHY3466,Mini Cab,4,4,52.55,11193,Anthony Kai
2809,2-Jan-24,Tue,7,07:18,Dairy Farm,Chinatown,10.8,1504,08:42,SHY7172,Standard,4,2,22.55,12031,Wilfred Ling
2810,2-Jan-24,Tue,7,07:18,Dairy Farm,Moulmein,7.4,1185,08:37,SHX1102,Standard,4,4,16.35,10257,Mildred Phang
2811,2-Jan-24,Tue,7,07:18,Raffles Place,Killiney,5.7,1093,08:35,SHY8407,Maxi Cab,7,5,14.28,10191,Thomas Chen
2812,2-Jan-24,Tue,7,07:19,Keppel,Shenton Way,7.9,1205,08:38,SHY1448,Standard,4,1,16.3,12021,Kevin Shen
2813,2-Jan-24,Tue,7,07:19,Macpherson,Admiralty Drive,1.5,485,08:26,SHY6044,Standard,4,1,6.48,11032,Sarah Qu
2814,2-Jan-24,Tue,7,07:19,Macpherson,Bukit Timah,17.5,2318,08:56,SHY5757,Premier,4,1,34.2,11480,George Sim
2815,2-Jan-24,Tue,7,07:19,Braddell,Loyang,12.9,1761,08:48,SHY6600,Maxi Cab,6,4,27.44,10163,Sheila Yin
2816,2-Jan-24,Tue,7,07:20,Bedok,Meyer,3.6,740,08:31,SHY7922,Standard,4,2,11.25,11575,Maria Zhai
2817,2-Jan-24,Tue,7,07:20,Kembangan,Ang Mo Kio,6,767,08:31,SHY6024,Standard,4,4,13.64,10455,Julie Tang
2818,2-Jan-24,Tue,7,07:20,East Coast,Springleaf,24.4,3991,09:24,SHX4403,Standard,4,2,49.99,10428,Zeenat Rahaman
2819,2-Jan-24,Tue,7,07:20,Tagore,Tagore,1,334,08:25,SHZ4961,Standard,4,4,5.79,11501,Edwin Naing
2820,2-Jan-24,Tue,7,07:21,High Street,Alexandra,5.7,1154,08:39,SHY4290,Standard,4,3,14.86,11586,Jayne Weng
2821,2-Jan-24,Tue,7,07:21,Bugis,Upper Thomson,8.5,1484,08:45,SHX6313,Limosine,4,4,19.54,12293,Rachel Quek
2822,2-Jan-24,Tue,7,07:21,Kranji,Cairnhill,5.7,912,08:36,SHX6011,Mini Cab,4,1,14.78,12249,Clarence Jiang
2823,2-Jan-24,Tue,7,07:21,Clementi Park,Beach Road,10.5,1263,08:42,SHY5510,Standard,4,1,22.94,11199,Nigel Dong
2824,2-Jan-24,Tue,7,07:22,Rocher,Katong,17.9,2390,08:00,SHY8709,Premier,5,5,38.91,12398,Karen Xie
2825,2-Jan-24,Tue,7,07:22,Farrer Park,Upper East Coast,10.8,1496,08:46,SHY4481,Standard,4,1,22.42,11917,George Cao
2826,2-Jan-24,Tue,7,07:22,Marina,Joo Chiat,15.6,3111,08:13,SHX4630,Standard,4,1,34.14,12088,Irene Yip
2827,2-Jan-24,Tue,7,07:22,Potong Pasir,Rocher,12.8,1515,08:47,SHX5811,Premier,4,2,26.12,10305,Terence Xiang
2828,2-Jan-24,Tue,8,08:22,Ulu Pandan,Thomson,18.9,1901,08:53,SHX3386,Maxi Cab,6,1,33.49,10496,Joan Low
2829,2-Jan-24,Tue,8,08:22,Newton,Boon Lay,5.4,935,08:37,SHZ6022,Standard,4,1,14.1,10868,Thelma Dong
2830,2-Jan-24,Tue,8,08:22,Dunearn Road,Orchard,11.5,1938,08:54,SHZ4353,Standard,4,4,25.61,10644,Ruth Cao
2831,2-Jan-24,Tue,8,08:22,Seletar,Clementi Park,19.3,2736,08:08,SHX2233,Premier,4,2,41.63,12201,Muriel Zhang
2832,2-Jan-24,Tue,8,08:23,Havelock Road,Tampines,18.4,2699,08:08,SHX8212,Standard,4,3,35.17,12071,Christopher Phua
2833,2-Jan-24,Tue,8,08:23,Beach Road,Clementi,9.9,1453,08:47,SHY4279,Standard,4,3,21.2,10278,Chitaksh Bava
2834,2-Jan-24,Tue,8,08:23,Farrer Park,Bencoolen Road,6.8,978,08:39,SHY3409,Mini Cab,3,1,17.06,10868,Thelma Dong
2835,2-Jan-24,Tue,8,08:23,Watten Estate,Boon Lay,4.9,778,08:36,SHX5811,Premier,4,2,12.28,10475,Kathryn Wong
2836,2-Jan-24,Tue,8,08:23,Pasir Ris,Havelock Road,16.7,2451,08:04,SHY1314,Standard,4,2,34.3,11104,Steven Won
2837,2-Jan-24,Tue,8,08:23,Chancery ,Simei,24.7,2380,08:03,SHZ8918,Mini Cab,3,1,43.73,11702,Alfred Fang
2838,2-Jan-24,Tue,8,08:24,Yio Chu Kang,Bishan,1.5,382,08:30,SHX5731,Mini Cab,3,1,6.21,10157,Frances Tun
2839,2-Jan-24,Tue,8,08:24,Clementi Park,Balmoral,7,710,08:36,SHY4279,Standard,4,4,15,10685,Jacob Bao
2840,2-Jan-24,Tue,8,08:24,Sengkang,Orchard,5.3,884,08:39,SHX1954,Standard,4,3,13.44,10860,Sandra Mok
2841,2-Jan-24,Tue,8,08:26,Little India,Sentosa,3.2,632,08:36,SHY2418,Standard,4,4,10.06,11571,Bryan Yuan
2842,2-Jan-24,Tue,8,08:26,Tanjong Rhu,Loyang,5.5,1049,08:44,SHZ1171,Maxi Cab,6,5,15.36,11906,Nicole Xiang
2843,2-Jan-24,Tue,8,08:26,Ulu Pandan,Middle Road,9.9,1347,08:49,SHY9384,Standard,4,2,22.18,11275,Gerald Zhuo
2844,2-Jan-24,Tue,8,08:27,Woodlands,Cairnhill,5.2,934,08:42,SHZ5227,Mini Cab,3,1,12.82,11279,Florence Cheng
2845,2-Jan-24,Tue,8,08:27,Hume Avenue,Changi,28.1,1708,08:55,SHY7140,Standard,4,3,45.69,2741,Goh Chee Eng
2846,2-Jan-24,Tue,8,08:27,Kembangan,Changi,7.2,816,08:40,SHX6011,Mini Cab,4,2,15.04,11995,Trevor Jing
2847,2-Jan-24,Tue,8,08:27,Orchard Boulevard,West Coast,5.5,892,08:42,SHX7554,Standard,4,1,14.22,10292,Olive Tan
2848,2-Jan-24,Tue,8,08:28,Orchard Boulevard,Holland Road,1.3,410,08:35,SHX2609,Maxi Cab,7,7,6.36,12387,Brian Ooi
2849,2-Jan-24,Tue,8,08:29,High Street,Braddell ,13.9,1829,08:59,SHX4335,Maxi Cab,7,7,25.33,10810,Ella Ng
2850,2-Jan-24,Tue,8,08:29,Ponggol,Flora,10,1359,08:51,SHY4332,Maxi Cab,7,1,22.82,12289,Lilian Kuang
2851,2-Jan-24,Tue,8,08:29,Lim Chu Kang,Eastwood,28.4,3805,09:31,SHX0588,Maxi Cab,7,5,51.79,10356,Mildred Seow
2852,2-Jan-24,Tue,8,08:29,Braddell ,Balmoral,17,2142,08:05,SHX6044,Standard,4,4,34.27,11676,George Eng
2853,2-Jan-24,Tue,8,08:30,Dairy Farm,River Valley,18.2,2873,08:17,SHY4199,Mini Cab,4,2,36.74,12291,Dorothy Wang
2854,2-Jan-24,Tue,8,08:30,Flora,High Street,20.7,2892,08:18,SHX1788,Standard,4,1,38.32,12226,Bradley Yeung
2855,2-Jan-24,Tue,8,08:30,River Valley,Braddell,4,804,08:43,SHZ7300,Standard,4,4,10.84,12228,Beth Hong
2856,2-Jan-24,Tue,8,08:30,Balestier,Beach Road,7.3,1015,08:47,SHY2975,Standard,4,2,18.04,10598,Adrian Zeng
2857,2-Jan-24,Tue,8,08:31,Upper Bukit Timah,Ardmore,8.1,1369,08:53,SHY6905,Maxi Cab,7,1,19.49,10032,Ian Teh
2858,2-Jan-24,Tue,8,08:31,Thomson,Moulmein,14.2,2528,08:13,SHY4199,Mini Cab,4,4,31.69,12010,Margaret Tai
2859,2-Jan-24,Tue,8,08:31,Sims,Amber Road,3.8,643,08:42,SHZ8027,Mini Cab,4,2,11.86,11622,Lindsay Man
2860,2-Jan-24,Tue,8,08:31,Sungei Gedong,Jurong,3.2,509,08:39,SHX9385,Standard,4,3,9.64,12092,Louise Au
2861,2-Jan-24,Tue,8,08:31,Anson,Macpherson,15.7,2676,08:16,SHY8033,Maxi Cab,7,6,34.64,10046,Horace Ni
2862,2-Jan-24,Tue,8,08:32,Admiralty Road,Serangoon Road,5.8,970,08:49,SHZ1790,Premier,4,1,14.86,11999,James Cui
2863,2-Jan-24,Tue,8,08:33,Tuas,Marina,13.7,2303,08:11,SHY9000,Mini Cab,4,2,28.44,12320,Trevor Mao
2864,2-Jan-24,Tue,8,08:33,Tanglin,Havelock Road,7.3,1141,08:52,SHX1870,Standard,4,1,17.31,11356,Maria Chionh
2865,2-Jan-24,Tue,8,08:33,Amber Road,Balestier,10.2,1773,08:02,SHY4376,Standard,4,3,20.19,12261,Faisal Javed
2866,2-Jan-24,Tue,8,08:33,People’s Park,Upper Bukit Timah,13.5,1684,08:01,SHZ2806,Mini Cab,4,1,26.64,11893,Craig Phang
2867,2-Jan-24,Tue,8,08:34,Orchard,Sungei Gedong,18,2501,08:15,SHY9000,Mini Cab,4,4,37.92,12030,Heather Ke
2868,2-Jan-24,Tue,8,08:34,Woodgrove,Bishan,3.3,697,08:45,SHZ8166,Limosine,4,1,10.14,11239,Ekambaram Chidambaram
2869,2-Jan-24,Tue,8,08:34,Grange Road,Rocher,4.3,729,08:46,SHY9384,Standard,4,3,11.29,11918,Katherine Min
2870,2-Jan-24,Tue,8,08:34,Tiong Bahru,Bedok,15.4,1807,08:04,SHY0519,Maxi Cab,6,1,29.33,10994,Callum Leow
2871,2-Jan-24,Tue,8,08:34,Sungei Gedong,Tuas,2.9,691,08:46,SHY2443,Limosine,4,2,10.04,12092,Louise Au
2872,2-Jan-24,Tue,8,08:34,Ulu Pandan,Serangoon Garden,19.8,3012,09:24,SHZ4775,Standard,4,1,44.47,10650,Kieran Lew
2873,2-Jan-24,Tue,8,08:35,Kranji,Sentosa,8.1,1017,08:52,SHX8437,Standard,4,3,15.86,11897,Ivor Mak
2874,2-Jan-24,Tue,8,08:35,Anson,Paya Lebar ,17.5,2747,08:20,SHZ3996,Maxi Cab,6,4,33.39,10084,Margaret Sha
2875,2-Jan-24,Tue,8,08:35,Redhill,Upper East Coast,13.4,1863,08:06,SHX2282,Standard,4,2,28.3,5489,Ang Kim Beng
2876,2-Jan-24,Tue,8,08:35,Ang Mo Kio,Chinatown,11.7,1762,08:04,SHY0519,Maxi Cab,6,6,24.11,12276,Rodney 
2877,2-Jan-24,Tue,8,08:36,Braddell ,Tampines,6.6,548,08:45,SHY4765,Premier,4,1,14.39,12431,Carl Fung
2878,2-Jan-24,Tue,8,08:36,Springleaf,Tampines,26.4,3910,09:40,SHY4297,Standard,4,3,59.5,11053,Stephanie Tai
2879,2-Jan-24,Tue,8,08:36,Little India,Upper Thomson,13.7,1541,08:02,SHZ7564,Standard,4,4,26.32,12414,Fanny Tang
2880,2-Jan-24,Tue,8,08:37,Chancery ,Boon Lay,6.7,1084,08:55,SHY6600,Maxi Cab,6,1,15.95,12207,Walter Ma
2881,2-Jan-24,Tue,8,08:37,Rocher,Sengkang,11.7,1303,08:59,SHY0422,Standard,4,2,25.18,11166,Basil Yuen
2882,2-Jan-24,Tue,8,08:37,Dunearn Road,High Street,4.6,922,08:53,SHY2377,Mini Cab,4,1,11.85,10391,Lillian Loh
2883,2-Jan-24,Tue,8,08:38,Marine Parade,Admiralty Road,4.8,937,08:53,SHX3617,Standard,4,1,13.55,10887,Stacey Sze
2884,2-Jan-24,Tue,8,08:38,Meyer,Middle Road,15.7,1941,08:10,SHX5620,Mini Cab,4,2,32.36,12338,Kenneth Lee
2885,2-Jan-24,Tue,8,08:39,Clementi Park,Paya Lebar ,25.4,3588,09:38,SHY7965,Maxi Cab,6,6,47.41,10323,Mitchell Lin
2886,2-Jan-24,Tue,8,08:39,Hillview,Golden Mile,13.1,2270,08:17,SHZ7377,Premier,5,3,26.29,11807,Ibrahim Daoud
2887,2-Jan-24,Tue,8,08:39,Redhill,Dunearn Road,8.6,1712,08:07,SHX3493,Mini Cab,4,4,20.62,11925,Fred Ng
2888,2-Jan-24,Tue,8,08:39,Tanglin,North Bridge Road,3.8,794,08:52,SHX8982,Mini Cab,4,1,11.25,11356,Maria Chionh
2889,2-Jan-24,Tue,8,08:39,Tanglin,Woodlands,17.1,2727,09:24,SHZ8497,Standard,4,2,32.49,10638,Kenneth Zhu
2890,2-Jan-24,Tue,8,08:40,Bukit Panjang,Kembangan,28.2,4508,09:54,SHX5957,Standard,4,4,65.51,11255,Clair Qi
2891,2-Jan-24,Tue,8,08:40,Alexandra,Middle Road,5.4,916,08:55,SHX1318,Maxi Cab,6,5,12.59,10392,Garry Han
2892,2-Jan-24,Tue,8,08:40,Kembangan,Clementi Park,24.7,1779,08:10,SHZ1171,Maxi Cab,6,4,46.79,12315,Clara Pang
2893,2-Jan-24,Tue,8,08:40,Holland Road,Sungei Gedong,10.4,1269,08:02,SHX6464,Premier,4,4,21.37,10663,Patricia Tsang
2894,2-Jan-24,Tue,8,08:41,Pasir Panjang,Orchard Boulevard,5.4,878,08:55,SHY8246,Premier,5,4,11.61,10573,Joel Woo
2895,2-Jan-24,Tue,8,08:41,Joo Chiat,Redhill,14.1,2289,08:19,SHY9781,Mini Cab,3,1,28.78,11813,Marie Xu
2896,2-Jan-24,Tue,8,08:41,Watten Estate,Golden Mile,7.8,1258,08:02,SHY2458,Premier,4,2,18.11,10111,Mathew Fong
2897,2-Jan-24,Tue,8,08:41,Boon Lay,Keppel,15.7,2041,08:15,SHZ8921,Standard,4,3,30.08,10973,Matthew Gan
2898,2-Jan-24,Tue,8,08:42,Orchard Boulevard,Hume Avenue,6,931,08:58,SHX1855,Mini Cab,3,1,13.09,10538,Stuart Neo
2899,2-Jan-24,Tue,8,08:42,Jurong,West Coast,2.8,516,08:51,SHZ8401,Mini Cab,3,1,8.43,10027,Nicholas Son
2900,2-Jan-24,Tue,8,08:43,Hillview,Beach Road,13.5,1727,08:12,SHX8902,Premier,4,1,28.52,11655,William Chen
2901,2-Jan-24,Tue,8,08:43,Clementi,Yio Chu Kang,16.8,2399,09:22,SHY3769,Mini Cab,3,3,33.42,11462,Doreen Han
2902,2-Jan-24,Tue,8,08:44,Telok Blangah,Simei,14.1,2350,09:22,SHY9585,Standard,4,3,31.38,11692,Beverley Wen
2903,2-Jan-24,Tue,8,08:44,Bedok,Ponggol,8.3,1280,08:05,SHY9591,Standard,4,3,17.1,10898,Evelyn Teoh
2904,2-Jan-24,Tue,8,08:44,Alexandra,Chai Chee,15.6,1554,08:10,SHZ8297,Standard,4,1,28.86,10070,Jonathan Qin
2905,2-Jan-24,Tue,8,08:44,Pasir Panjang,Tanglin,5.1,838,08:58,SHY4376,Standard,4,2,13.58,10154,Shaun Gan
2906,2-Jan-24,Tue,8,08:44,Bayshore,Macpherson,6.2,1044,08:02,SHY7639,Premier,4,2,14.51,10746,Arthur Leung
2907,2-Jan-24,Tue,8,08:45,Kranji,Lim Chu Kang,23.4,3035,09:34,SHY2216,Standard,4,4,49.03,10049,Eva Chang
2908,2-Jan-24,Tue,8,08:45,Kembangan,Hougang,4.4,755,08:58,SHY5235,Mini Cab,4,1,11.42,11294,Gladys Chen
2909,2-Jan-24,Tue,8,08:45,Sembawang,Sengkang,3.1,583,08:55,SHX9385,Standard,4,2,8.83,10518,Jay Bera
2910,2-Jan-24,Tue,8,08:45,Pasir Ris,Upper East Coast,3.1,591,08:55,SHY6817,Standard,4,4,9.58,11875,Jennifer Lye
2911,2-Jan-24,Tue,8,08:45,Yishun,Braddell ,2.3,415,08:52,SHY2418,Standard,4,2,7.81,10936,Edward Cao
2912,2-Jan-24,Tue,8,08:45,Bukit Timah,Potong Pasir,16.6,2710,09:30,SHY0965,Standard,4,2,35.33,10303,Owen Yao
2913,2-Jan-24,Tue,8,08:46,Geylang,Upper Thomson,24,3226,09:38,SHX8712,Maxi Cab,7,6,44.5,11731,Jacqueline Ge
2914,2-Jan-24,Tue,8,08:46,Meyer,Chinatown,17.2,2662,09:29,SHZ3681,Standard,4,2,36.56,11656,Joanne Png
2915,2-Jan-24,Tue,8,08:46,Geylang,Dunearn Road,20.7,2961,09:35,SHY2458,Premier,4,1,39.55,11668,Penelope Zhao
2916,2-Jan-24,Tue,8,08:47,Bugis,Ulu Pandan,11.4,1298,08:08,SHZ0338,Mini Cab,3,2,21.7,12254,Ann Yeow
2917,2-Jan-24,Tue,8,08:47,Harbourfront,Bukit Timah,9.2,1218,08:07,SHX1043,Standard,4,1,21.1,10124,Joyce Ho
2918,2-Jan-24,Tue,8,08:47,Harbourfront,Choa Chu Kang,17.1,2628,09:30,SHX3754,Mini Cab,4,1,38.29,11445,Edward Sze
2919,2-Jan-24,Tue,8,08:47,Little India,Pasir Panjang,15.6,2071,09:21,SHX4904,Standard,4,2,31.37,12331,Sajan Chand
2920,2-Jan-24,Tue,8,08:47,Kranji,Watten Estate,17.9,2694,09:31,SHY0981,Maxi Cab,7,7,38.34,12117,Louisa Son
2921,2-Jan-24,Tue,8,08:47,Beach Road,Geylang,13.3,1140,08:06,SHY9000,Mini Cab,4,4,23.31,11190,Frederick Ching
2922,2-Jan-24,Tue,8,08:48,Orchard,Rocher,7.2,1055,08:06,SHX4686,Standard,4,1,17.63,10855,Josephine Bao
2923,2-Jan-24,Tue,8,08:48,Ang Mo Kio,Admiralty Drive,4.7,891,08:03,SHY4078,Standard,4,1,12.49,11507,Melvyn Yap
2924,2-Jan-24,Tue,8,08:48,Macpherson,Seletar,4.5,822,08:02,SHZ0086,Maxi Cab,6,5,12.73,10325,Ruth Hang
2925,2-Jan-24,Tue,8,08:48,Kew Drive,Meyer,3,705,08:00,SHZ0685,Standard,4,3,10.06,11374,Grace Phang
2926,2-Jan-24,Tue,8,08:49,Dairy Farm,West Coast,4.3,865,08:03,SHX5153,Standard,4,2,11.05,11241,Hugh Peh
2927,2-Jan-24,Tue,8,08:49,North Bridge Road,Raffles Place,4,846,08:03,SHY7162,Standard,4,3,12.65,11859,Constance Kong
2928,2-Jan-24,Tue,8,08:49,Toa Payoh,Tampines,13,2380,09:28,SHY4765,Premier,4,2,24.9,12367,Jean Chan
2929,2-Jan-24,Tue,8,08:49,Jurong,Pasir Ris,28,4329,09:01,SHY2548,Mini Cab,3,1,55.03,10458,Francesca Zhang
2930,2-Jan-24,Tue,8,08:50,Simei,Yio Chu Kang,10.3,1530,08:15,SHX9215,Standard,4,1,23.18,11625,Maureen Teo
2931,2-Jan-24,Tue,8,08:50,Woodgrove,Bukit Batok ,23.3,3233,09:43,SHZ0338,Mini Cab,3,1,49.62,10760,Ivor An
2932,2-Jan-24,Tue,8,08:50,Tengah,Eunos,26.7,4686,09:07,SHZ4891,Standard,4,4,58.68,10998,Denis Wen
2933,2-Jan-24,Tue,8,08:50,Macpherson,Farrer Park,6.3,773,08:03,SHX4488,Limosine,4,1,14.84,10725,Iris Yung
2934,2-Jan-24,Tue,8,08:51,Katong,Middle Road,16.5,2205,09:26,SHY7172,Standard,4,3,35.39,10412,Colin Kong
2935,2-Jan-24,Tue,8,08:51,River Valley,High Street,7.6,1320,08:13,SHY6250,Standard,4,3,15.85,12217,Matthew Meng
2936,2-Jan-24,Tue,8,08:51,Hume Avenue,Raffles Place,11.7,1843,09:21,SHY9805,Mini Cab,3,1,27.39,10230,Gareth An
2937,2-Jan-24,Tue,8,08:51,Loyang,Upper Thomson,29.2,3229,09:44,SHX2471,Limosine,4,4,52.73,11844,Brett Tao
2938,2-Jan-24,Tue,8,08:51,East Coast,Tanglin,19.6,1892,09:22,SHX2233,Premier,4,1,37.93,10924,Ethel Xie
2939,2-Jan-24,Tue,8,08:51,Thomson,Boat Quay,5.6,855,08:06,SHY0519,Maxi Cab,6,5,14.73,11364,Norah Chang
2940,2-Jan-24,Tue,8,08:52,Springleaf,Braddell ,19.8,1664,08:19,SHY9805,Mini Cab,3,1,41.79,10362,Nadira Baksh
2941,2-Jan-24,Tue,8,08:52,Holland Road,Tanjong Rhu,20.1,3658,09:52,SHY3876,Standard,4,2,44.48,10227,Evan Gao
2942,2-Jan-24,Tue,8,08:53,Eunos,Woodgrove,4.6,948,08:08,SHX0791,Standard,4,1,12.13,11063,David Wang
2943,2-Jan-24,Tue,8,08:53,Thomson,Pasir Panjang,3.5,716,08:05,SHZ4131,Mini Cab,3,2,10.28,10989,Chantelle Kong
2944,2-Jan-24,Tue,8,08:53,Yishun,Woodgrove,1.8,498,08:01,SHZ9458,Standard,4,1,7.44,11365,Douglas Hang
2945,2-Jan-24,Tue,8,08:53,Thomson,Thomson,14.2,2200,09:29,SHZ4182,Mini Cab,3,1,31.58,12143,Gertrude Cai
2946,2-Jan-24,Tue,8,08:54,Cairnhill,Orchard,1.6,429,08:01,SHZ4131,Mini Cab,3,1,6.63,10773,Harold Kung
2947,2-Jan-24,Tue,8,08:54,Chancery ,Potong Pasir,17.7,2478,09:34,SHY4413,Standard,4,4,32.05,11894,Salima Basha
2948,2-Jan-24,Tue,8,08:54,Loyang,Balmoral,23.1,3168,09:46,SHZ3085,Limosine,4,1,43.9,11570,Graham Tang
2949,2-Jan-24,Tue,8,08:55,Tampines,Boat Quay,17.2,2275,09:32,SHZ8921,Standard,4,1,35.12,12269,Nicholas Lam
2950,2-Jan-24,Tue,8,08:55,Farrer Park,Joo Chiat,9.5,1627,09:21,SHY4481,Standard,4,3,20.11,12237,Malcolm Fung
2951,2-Jan-24,Tue,8,08:55,Queenstown,Orchard Boulevard,8.3,1317,08:17,SHX5562,Limosine,4,1,18.48,12007,Paige Huang
2952,2-Jan-24,Tue,8,08:55,Rocher,Alexandra,5.6,978,08:12,SHZ3155,Standard,4,2,14.04,11046,Garry Shin
2953,2-Jan-24,Tue,8,08:56,Choa Chu Kang,Clementi Park,3.3,720,08:08,SHY2803,Mini Cab,4,2,9.02,10556,Frances Zhong
2954,2-Jan-24,Tue,8,08:56,Serangoon Garden,Chinatown,12.9,1116,08:15,SHX5844,Standard,4,4,24.67,10069,Florence Pak
2955,2-Jan-24,Tue,8,08:56,East Coast,Boon Lay,28.7,3836,09:59,SHZ5899,Mini Cab,4,4,53.47,11303,Elizabeth Shen
2956,2-Jan-24,Tue,8,08:56,Serangoon Garden,Joo Chiat,7.7,1229,08:17,SHZ8441,Standard,4,3,19.29,10824,Zoe Poh
2957,2-Jan-24,Tue,8,08:56,Tampines,Kew Drive,2.5,469,08:04,SHZ8877,Standard,4,2,7.45,11902,Shannon Seow
2958,2-Jan-24,Tue,8,08:57,Tagore,Bencoolen Road,7.8,1293,08:19,SHX1102,Standard,4,1,17.65,12289,Lilian Kuang
2959,2-Jan-24,Tue,8,08:57,Chai Chee,Thomson,10.8,1434,08:21,SHY2966,Standard,4,1,24.83,10523,Daniel Xu
2960,2-Jan-24,Tue,8,08:58,Serangoon Road,High Street,8.6,851,08:12,SHY8339,Standard,4,2,18.13,10392,Garry Han
2961,2-Jan-24,Tue,8,08:58,Jurong,Balmoral,8.2,1212,08:18,SHZ8771,Standard,4,2,17.67,10658,Douglas Pok
2962,2-Jan-24,Tue,8,08:58,Geylang,Tengah,27.1,3589,09:57,SHY4969,Mini Cab,4,4,52.28,12131,Vera Ow
2963,2-Jan-24,Tue,8,08:58,Kembangan,Toa Payoh,7.5,1062,08:16,SHY9485,Standard,4,1,15.1,11847,Lindsey Kwa
2964,2-Jan-24,Tue,8,08:59,Clementi Park,Harbourfront,14.5,2164,09:34,SHZ5046,Standard,4,2,30.94,11315,Yvonne Kee
2965,2-Jan-24,Tue,8,08:59,Pasir Ris,Tuas,29.9,3542,09:57,SHY4332,Maxi Cab,7,1,62.4,11930,Anthony He
2966,2-Jan-24,Tue,8,08:59,Beach Road,Holland Road,6,1150,08:18,SHY9347,Premier,5,2,14.54,10168,Peter Chang
2967,2-Jan-24,Tue,8,08:59,Woodgrove,Dover,19.6,3403,09:55,SHX2369,Standard,4,1,42.13,11543,John Cai
2968,2-Jan-24,Tue,8,08:59,Tuas,Watten Estate,5,909,08:14,SHZ6643,Limosine,4,3,13.43,12140,Graham So
2969,2-Jan-24,Tue,8,08:00,Upper East Coast,Flora,3.6,791,08:13,SHY8407,Maxi Cab,7,2,10.33,7856,Rajaram Venkatesh
2970,2-Jan-24,Tue,8,08:00,City Hall,Sims,15.9,2096,09:34,SHY7440,Standard,4,2,33.68,10047,Dylan Quek
2971,2-Jan-24,Tue,8,08:00,Chinatown,Kew Drive,19.5,3195,09:52,SHX1122,Standard,4,3,37.77,10544,Jesse Ye
2972,2-Jan-24,Tue,8,08:01,Sims,Ulu Pandan,23,3252,09:54,SHZ6874,Mini Cab,4,4,50.65,10229,Philip Man
2973,2-Jan-24,Tue,8,08:01,Little India,Ulu Pandan,18.6,2991,09:50,SHY7179,Mini Cab,4,4,40.33,12100,Rishi Gill
2974,2-Jan-24,Tue,8,08:01,Kew Drive,Chinatown,21.1,3246,09:54,SHY3466,Mini Cab,4,2,43.16,11453,Norah Peng
2975,2-Jan-24,Tue,8,08:02,Ulu Pandan,Bukit Panjang,2.7,474,08:10,SHX1363,Mini Cab,3,1,8.83,11502,Joy Hu
2976,2-Jan-24,Tue,8,08:02,Keppel,Changi,14.6,1932,09:33,SHX1363,Mini Cab,3,2,29.12,10363,Malcolm Foo
2977,2-Jan-24,Tue,8,08:03,Sentosa,Yio Chu Kang,5.2,999,08:19,SHZ8921,Standard,4,3,13.88,10277,Sidney Song
2978,2-Jan-24,Tue,8,08:03,River Valley,Holland Road,10.5,1579,09:28,SHX1788,Standard,4,3,20.65,11618,Mavis Yuan
2979,2-Jan-24,Tue,8,08:03,Hillview,Springleaf,6.6,509,08:12,SHY7191,Standard,4,3,14.5,11030,Ann Hang
2980,2-Jan-24,Tue,8,08:04,Clementi,Redhill,12.1,2098,09:38,SHY2548,Mini Cab,3,1,25.73,10074,Lesley Tan
2981,2-Jan-24,Tue,8,08:04,Springleaf,Clementi Park,3.5,511,08:12,SHY5480,Standard,4,1,10,10124,Joyce Ho
